mz,RT,feature,withMS2
495.794391658383,1605.74489999998,f1470,0
495.861255585011,1351.00179999999,f1471,0
495.928916467407,76.61704999999,f1472,0
495.973191485929,1597.0909,f1473,1
496.707434044931,1428.97849999998,f1474,0
496.761920888034,1514.88689999998,f1475,0
496.788946540241,1606.22540000002,f1476,1
496.855891529824,1352.4622,f1477,1
496.900324255484,72.94669999998,f1478,0
496.916314855486,70.00829999998,f1479,0
496.982688030876,1700.7347,f1480,0
497.250521957438,1084.05450000001,f1481,1
497.334405396075,658.77375,f1482,1
497.79233354184,1606.05785000001,f1483,0
497.85909702416,1357.48539999998,f1484,0
498.759913577866,1516.23349999998,f1485,0
498.786961903427,1605.74489999998,f1486,1
498.822936232535,91.65605,f1487,0
498.903971137858,66.53650000002,f1488,0
498.915958434059,72.9032,f1489,1
498.979774929627,1703.84254999998,f1490,0
499.091627842136,96.53919999998,f1491,1
499.115679794356,540.8407,f1492,1
499.229783686522,1134.57409999998,f1493,1
499.364233273629,1655.40489999999,f1494,0
499.79016025716,1606.2015,f1495,0
499.85976860717,68.0615,f1496,0
499.916024838124,72.94669999998,f1497,0
500.233101280724,1149.3575,f1498,1
500.852789493743,83.54940000001,f1499,1
500.859565367188,67.15925000001,f1500,1
500.91368251362,73.00509999998,f1501,0
500.919823898408,66.32109999999,f1502,1
500.97675714489,1672.36615,f1503,0
501.172507253811,801.56864999999,f1504,1
501.86043388299,67.87875,f1505,0
501.920243097722,66.3346,f1506,1
502.167893506013,1018.4241,f1507,1
502.833385464753,90.78745000002,f1508,1
502.849712194217,83.6605,f1509,0
502.857355567472,64.7842,f1510,0
502.87223689893,91.73750000002,f1511,0
502.917253279689,66.21129999998,f1512,1
503.209194017293,1632.55810000001,f1513,1
503.216644060934,1076.81880000002,f1514,1
504.864491100967,81.89450000002,f1515,0
504.874500707373,90.88980000002,f1516,0
504.87990267698,67.8106,f1517,0
504.936919565661,78.24769999998,f1518,1
505.081686468967,537.4289,f1519,0
505.102178400822,1161.44580000001,f1520,1
505.195863271873,1195.47099999998,f1521,0
506.745000158765,1463.84769999998,f1522,1
506.85038854672,74.77860000002,f1523,0
506.868187835988,66.44219999998,f1524,0
506.969791137385,1641.32179999998,f1525,0
507.011523696408,1704.12579999998,f1526,0
507.159632747419,824.4874,f1527,1
507.7482659529,1454.2617,f1528,0
507.868994786107,73.24540000002,f1529,0
508.742959537745,1456.27669999998,f1530,1
508.812811849521,91.73750000002,f1531,1
508.825108987638,1333.9475,f1532,0
508.901561779913,66.32185,f1533,0
509.008552902209,1703.55929999998,f1534,0
509.08913849398,1499.24860000001,f1535,0
509.746212781657,1465.24070000002,f1536,1
509.812279454741,91.73750000002,f1537,0
510.704628703334,1584.17959999999,f1538,0
510.728215975071,1454.2617,f1539,0
510.740839431803,1460.50529999998,f1540,1
510.809524541922,91.61055,f1541,0
510.869096297579,83.67350000002,f1542,0
511.229857498088,1610.54889999998,f1543,1
511.744285165661,1463.84769999998,f1544,1
512.268712572592,1030.6992,f1545,1
512.268662568503,1172.70290000002,f1546,1
512.334081757832,827.2519,f1547,1
512.738779215103,1460.50529999998,f1548,1
512.865801433752,68.1874,f1549,0
512.976837726968,1625.0427,f1550,0
513.060464773358,96.53919999998,f1551,1
513.17445448764,592.74644999998,f1552,1
513.238040499725,1637.25825000001,f1553,1
513.238035795851,1575.0891,f1554,1
513.245404517498,1052.67930000001,f1555,1
513.245394063815,1123.04189999999,f1556,1
513.246978463662,911.84180000002,f1557,1
513.272088393403,1060.37469999998,f1558,1
513.7421879324,1466.37899999998,f1559,1
514.272203641664,1189.14089999998,f1560,0
514.284521680244,1122.17319999998,f1561,1
514.73679856372,1463.84769999998,f1562,1
514.863655010497,78.43959999998,f1563,0
514.881744396012,68.1874,f1564,0
514.888045769811,73.17639999998,f1565,0
514.893910018162,73.06154999998,f1566,0
515.050792360405,539.13160000002,f1567,1
515.057426101219,96.53919999998,f1568,0
515.13097618663,1168.12119999998,f1569,1
515.224533607646,1195.47099999998,f1570,0
515.224633882977,1123.24459999998,f1571,0
515.270785157868,595.70470000002,f1572,1
515.282024133046,1682.52215000002,f1573,1
515.287932988239,1132.46755,f1574,1
515.740273932452,1454.2617,f1575,0
515.867265664958,1152.10410000002,f1576,0
515.882281890647,68.1874,f1577,0
515.896130346742,81.81109999998,f1578,0
515.896691541038,74.78089999998,f1579,0
516.280235913614,1189.14089999998,f1580,0
516.291358888396,1189.14089999998,f1581,1
516.826585509683,83.4809,f1582,0
516.83701704388,68.08475000001,f1583,1
516.879209989217,76.5922,f1584,0
516.897330359471,67.13440000002,f1585,1
516.912699811551,66.21129999998,f1586,0
517.279086203844,1751.25480000002,f1587,1
517.283584601243,1189.14089999998,f1588,1
517.897967285162,68.0615,f1589,1
518.309611649055,1116.55819999998,f1590,1
518.823803126613,81.85249999999,f1591,0
518.894928950916,76.59109999998,f1592,1
519.117787976687,1492.015,f1593,1
519.211425150085,951.24025000001,f1594,1
519.297708797604,1187.00210000002,f1595,1
519.302890284465,1116.3227,f1596,1
519.315722537217,1116.55819999998,f1597,1
519.327666846695,1187.00210000002,f1598,0
519.895445990177,67.94740000002,f1599,0
519.897705121973,76.44580000002,f1600,0
519.903346091909,78.3466,f1601,0
520.319025567873,1116.55819999998,f1602,1
520.892165870197,76.59119999999,f1603,0
520.897446248949,76.59199999998,f1604,0
520.910380798991,76.59019999998,f1605,1
520.919098626696,64.82675000001,f1606,0
520.922428024932,76.55355,f1607,0
520.929625116537,74.7804,f1608,0
521.219758482268,1558.9177,f1609,1
521.311667262539,1116.55819999998,f1610,0
521.322165744911,1113.8198,f1611,0
521.322191342668,1190.16770000002,f1612,0
521.327531931643,1127.83720000001,f1613,1
521.411936585577,76.5053,f1614,0
521.913960886595,76.569,f1615,0
522.247297197596,895.4145,f1616,1
522.314631067439,1143.9064,f1617,0
522.314752212474,1110.87739999998,f1618,0
522.314668482499,1193.33330000002,f1619,0
522.8410671793,67.12465000001,f1620,0
522.8461734522,65.11490000002,f1621,0
522.875157486904,66.3729,f1622,0
522.914725969621,76.56140000001,f1623,1
523.089220597741,94.68739999999,f1624,1
523.203211841805,592.74644999998,f1625,1
523.250585897108,894.2846,f1626,1
524.839653504392,81.8612,f1627,0
524.879032354754,66.53650000002,f1628,0
524.960510902198,1683.21375000002,f1629,0
525.136440366578,1240.38249999998,f1630,1
525.310984163206,1661.72760000002,f1631,0
525.311133641528,1751.80729999998,f1632,0
525.320739212715,1833.89089999998,f1633,1
525.32078893018,1674.35794999999,f1634,1
526.349727090764,870.52520000002,f1635,1
526.855545690352,78.41219999998,f1636,0
526.874976596656,67.94740000002,f1637,1
526.976074087262,1566.17740000002,f1638,1
527.069137742823,1704.12579999998,f1639,1
527.082399630931,512.13974999999,f1640,1
527.31786631944,1828.7257,f1641,1
527.317930467648,1760.7555,f1642,1
527.317928309901,1671.28309999998,f1643,1
527.979424574335,1565.15499999999,f1644,0
528.852899572642,80.86089999999,f1645,0
528.897439314116,78.25079999998,f1646,0
529.146628320842,1271.45319999998,f1647,1
529.146684501639,1400.41664999999,f1648,1
529.146793764192,1504.36150000002,f1649,1
530.708524384382,1357.49380000002,f1650,0
530.722196395168,1811.54469999998,f1651,0
530.790956513157,1440.88145000002,f1652,0
530.837453281093,80.94105,f1653,0
530.866666473682,74.89049999998,f1654,1
530.96734989803,1754.28920000002,f1655,1
531.184965781044,594.12489999998,f1656,1
531.248626364214,1550.60805000002,f1657,1
531.970779577334,1754.292,f1658,0
532.130719840922,1622.62514999999,f1659,1
532.706523785959,1372.4042,f1660,1
532.788818621422,1434.59184999998,f1661,0
532.793245483313,162.28765000002,f1662,1
532.814600267162,68.0841,f1663,1
532.853281967541,76.5837,f1664,0
532.875068371345,68.1874,f1665,1
532.904031673298,66.3729,f1666,0
533.875430931993,68.0841,f1667,0
533.904900604858,66.29000000002,f1668,0
534.127604384803,1626.82555,f1669,1
534.704438493757,1377.8585,f1670,1
534.722137829959,1351.26715,f1671,1
534.868972289963,78.43959999998,f1672,0
534.872360264747,66.45040000002,f1673,0
534.90107313598,66.3729,f1674,0
535.206424473742,1160.13900000002,f1675,0
535.206378414799,1118.18739999998,f1676,1
535.349693822976,1761.24690000002,f1677,1
535.707796625211,1357.49380000002,f1678,0
536.702340627185,1377.8585,f1679,1
536.720013549233,1349.70625,f1680,1
536.807705431436,92.2302,f1681,1
536.87028454526,78.33149999998,f1682,0
536.884438894972,78.25160000002,f1683,1
536.897199332985,75.87420000002,f1684,1
537.03263550431,537.50159999999,f1685,0
537.807462253674,93.47329999998,f1686,0
537.887986172072,78.25079999998,f1687,0
537.900583371706,82.63660000002,f1688,0
537.904170899803,65.11490000002,f1689,0
538.242188758803,844.04924999999,f1690,1
538.718042378425,1350.51410000002,f1691,0
538.753418654907,1366.356,f1692,0
538.79041372401,1466.4427,f1693,0
538.804680142306,91.48359999998,f1694,0
538.818385207883,67.25595000001,f1695,0
538.841449031049,91.73750000002,f1696,0
538.882836319358,78.27735,f1697,0
538.892160140397,76.6747,f1698,0
539.138444469209,94.5098,f1699,0
539.261160317145,1143.24400000002,f1700,0
539.403030989833,65.11490000002,f1701,0
539.893075359722,70.00829999998,f1702,0
540.257939028346,895.4145,f1703,1
540.365466386032,931.3689,f1704,1
540.751314452875,1384.9693,f1705,1
540.78832433266,1465.24070000002,f1706,1
540.815217839233,73.24540000002,f1707,0
540.900310616064,65.11490000002,f1708,0
540.912542720079,68.4109,f1709,1
541.025377437663,1813.03309999998,f1710,0
541.240287852683,1050.86170000002,f1711,1
541.278567116973,1533.2771,f1712,0
542.749276845167,1366.356,f1713,0
542.786142582281,1465.1235,f1714,1
542.80380111211,1281.08880000002,f1715,0
542.829456943365,80.97259999999,f1716,0
542.90979921208,68.4109,f1717,0
542.96734268057,1794.71440000002,f1718,1
543.907313440255,76.41439999998,f1719,0
544.783731251227,1463.5441,f1720,0
544.789481997679,93.62474999998,f1721,0
544.801609893931,1274.77630000001,f1722,0
544.842840397054,1362.7698,f1723,0
544.848543529942,70.23685000001,f1724,0
544.875516048525,80.2152,f1725,0
544.894595731135,74.78469999998,f1726,0
544.908984757402,70.00829999998,f1727,0
544.966670629886,1672.46760000002,f1728,0
545.235014497149,1160.13900000002,f1729,0
545.873648397431,81.8652,f1730,0
545.97000914521,1672.78090000002,f1731,1
546.256877351936,593.53635,f1732,1
546.910629377606,73.05460000002,f1733,0
547.150148706311,539.12240000002,f1734,1
547.260220472006,595.70470000002,f1735,1
548.152814687208,539.12240000002,f1736,0
548.783216878845,1450.2837,f1737,0
548.847279520688,68.0615,f1738,1
548.852476341471,66.45040000002,f1739,1
548.881602012038,68.0615,f1740,0
549.165827590815,538.31445000002,f1741,0
549.167166698084,96.53919999998,f1742,1
549.218922183967,700.3221,f1743,1
549.889754404271,74.50085000001,f1744,0
550.141348796429,1754.29490000002,f1745,1
550.141267393494,1693.50975,f1746,1
550.158174499339,539.12240000002,f1747,0
550.391329004239,76.59199999998,f1748,0
550.768988542877,91.65605,f1749,1
550.870296831592,66.10719999998,f1750,0
550.973657674028,1749.05759999998,f1751,0
551.261086230136,1153.88614999999,f1752,1
551.881543003963,80.0939,f1753,0
551.895920916781,74.78089999998,f1754,0
552.138398925859,1751.09689999998,f1755,1
552.765852232045,91.48359999998,f1756,0
552.858236249143,78.44205,f1757,0
552.870909861927,81.89450000002,f1758,0
552.888425461412,76.59019999998,f1759,0
552.903514697172,68.00174999999,f1760,0
552.910065437861,65.11490000002,f1761,0
552.997606679714,537.50334999999,f1762,0
553.240573916079,1188.25915000001,f1763,1
553.241863660472,1190.32599999998,f1764,1
553.285342174061,1704.12579999998,f1765,1
553.861857282585,79.98,f1766,0
553.89653362415,76.55329999998,f1767,0
554.244094413622,1216.76690000002,f1768,0
554.727314419095,1546.57565000001,f1769,0
554.904285839925,76.59199999998,f1770,1
555.18303216379,930.38530000001,f1771,1
555.284710570233,1492.2213,f1772,0
555.405991588734,77.4186,f1773,0
555.869112642606,161.0251,f1774,1
555.90664086766,76.55380000002,f1775,0
556.725401222688,1547.14630000002,f1776,0
556.851965486484,89.74640000002,f1777,0
556.874734626106,71.4665,f1778,0
556.889963594213,69.12650000001,f1779,0
556.938737325837,1703.55929999998,f1780,0
556.966810034145,1717.19569999999,f1781,0
557.019351641065,537.50159999999,f1782,0
557.019775447866,539.15429999998,f1783,0
557.865066042042,163.69060000002,f1784,0
557.876878999046,74.1532,f1785,0
558.723225536622,1547.48729999998,f1786,0
558.789810492566,91.48359999998,f1787,0
558.811005629263,83.55629999999,f1788,0
558.811545993717,1897.49310000002,f1789,1
558.85355182597,74.1532,f1790,0
558.872048328248,78.4036,f1791,0
558.90792167925,74.59949999998,f1792,0
558.910579683512,68.32680000002,f1793,0
559.014588088472,537.5101,f1794,1
559.296955834205,615.37080000001,f1795,1
559.884670491867,74.81010000002,f1796,0
559.911252960376,65.11490000002,f1797,0
559.9214838389,75.2858,f1798,0
560.018152462955,537.68129999998,f1799,0
560.108502223829,537.5101,f1800,0
560.391775320895,65.11490000002,f1801,0
560.808332006873,82.72645,f1802,0
560.839335414463,66.4309,f1803,0
560.875721682207,76.59199999998,f1804,0
560.886753774183,76.6747,f1805,0
560.895721873394,78.30700000002,f1806,0
560.898998084159,64.7842,f1807,0
560.907485587851,65.11490000002,f1808,0
561.010474454593,538.40185,f1809,0
561.112229129608,538.3104,f1810,0
561.167842465745,1638.89340000002,f1811,0
561.883359453809,78.24769999998,f1812,0
561.900447063113,74.89195000002,f1813,0
562.800049821047,90.95770000002,f1814,0
562.891358590148,76.61694999998,f1815,0
562.896332165274,69.7922,f1816,0
562.957425587927,1595.48949999998,f1817,0
562.973734021379,1676.87629999998,f1818,0
563.393230649368,76.58784999999,f1819,0
563.799598080583,91.48359999998,f1820,0
563.916399644102,76.44580000002,f1821,0
564.796908538122,91.48359999998,f1822,0
564.853640078015,66.13269999998,f1823,0
564.887835735984,73.15009999998,f1824,0
564.908250303466,71.4665,f1825,0
565.250170735535,799.14329999998,f1826,1
565.33819154015,1021.9775,f1827,1
566.701506967639,1454.2617,f1828,0
566.784671477485,1431.52875000002,f1829,1
566.887383507264,71.41750000002,f1830,0
566.903430065913,73.00789999999,f1831,1
566.967132900436,1704.12579999998,f1832,0
567.25602470682,1111.80229999998,f1833,1
567.320989907358,1671.6891,f1834,0
567.904576201198,72.29695,f1835,0
567.90522217827,78.4036,f1836,0
568.107431620554,1623.60380000002,f1837,1
568.699583234422,1461.59244999999,f1838,0
568.78273147926,1430.84535000001,f1839,1
568.819671969752,1585.77429999998,f1840,0
568.840164795401,83.5716,f1841,0
568.90128235954,73.10409999999,f1842,0
568.970040075018,537.50650000002,f1843,0
569.235319579151,1204.63800000002,f1844,1
569.973411523002,538.33125,f1845,0
569.973662476121,535.94170000002,f1846,0
570.104381676179,1621.6016,f1847,1
570.697142526279,1454.2617,f1848,0
570.704610052247,1636.98844999999,f1849,0
570.780619524204,1424.54130000002,f1850,1
570.837172098892,83.5643,f1851,0
570.878294694686,79.11330000001,f1852,0
570.966135102057,1650.5252,f1853,0
571.250944617269,1162.56319999998,f1854,0
572.243061783246,1146.15399999998,f1855,1
572.852720200468,71.30929999998,f1856,0
573.291736254785,1120.73939999998,f1857,0
574.239965949396,1189.14089999998,f1858,0
574.888108769573,65.11490000002,f1859,0
574.95733476596,1770.63765000001,f1860,0
575.888991163359,69.18015000002,f1861,0
576.730315017885,1454.2617,f1862,0
576.757109555624,164.7022,f1863,0
576.853288238474,83.3975,f1864,0
576.864816652048,78.4036,f1865,0
576.876644565131,66.48935,f1866,0
576.97290445131,1624.91119999998,f1867,1
576.977488069417,537.5101,f1868,0
577.274518446656,1116.55819999998,f1869,1
577.85101026779,161.0251,f1870,1
577.877421730979,66.29000000002,f1871,0
577.900799270082,73.9601,f1872,0
577.901159091305,74.73619999998,f1873,0
577.976307865618,1624.63595000002,f1874,0
578.277772394549,1113.8198,f1875,1
578.728358231016,1461.59244999999,f1876,0
578.869246388812,79.11634999999,f1877,1
578.91045165081,63.52469999998,f1878,0
578.945005653129,162.14389999998,f1879,1
579.255972469666,1170.2644,f1880,1
579.271535461019,1117.91594999998,f1881,1
580.2747887133,1190.16770000002,f1882,0
580.726235770916,1454.2617,f1883,0
580.857932341076,75.87420000002,f1884,0
580.940855444495,156.093,f1885,1
580.964160321423,1841.65360000002,f1886,1
581.333160707312,949.54170000002,f1887,1
581.967565547268,1840.24669999998,f1888,1
582.09043083219,537.5101,f1889,1
582.233496641815,595.70470000002,f1890,1
582.272003166875,1113.13600000002,f1891,1
582.271871882036,1189.14089999998,f1892,1
582.851308184477,76.5837,f1893,0
582.88151914566,73.06154999998,f1894,1
583.093966139065,537.50159999999,f1895,0
583.118403130626,1174.16714999999,f1896,1
583.206654511574,889.92640000002,f1897,1
583.250887354843,1013.3631,f1898,1
583.275336912924,1189.14089999998,f1899,1
583.883732564938,76.5837,f1900,0
584.086311616851,537.68129999998,f1901,0
584.73788906763,1476.27580000002,f1902,0
584.814169655959,81.91190000002,f1903,0
584.866799980482,78.29910000001,f1904,0
584.884909656187,68.2362,f1905,0
585.014262317583,539.19444999999,f1906,0
585.027780611403,1702.06939999998,f1907,0
585.343647001037,1509.58204999999,f1908,1
585.528836327182,1654.78114999999,f1909,0
585.889713199246,73.88250000001,f1910,0
586.297021569567,1190.16770000002,f1911,0
586.735755200587,1474.37330000002,f1912,1
586.811246321741,81.8612,f1913,0
586.854221571623,66.45040000002,f1914,0
586.882357881881,76.5922,f1915,0
586.902675585822,74.59029999998,f1916,1
586.905275218267,66.48935,f1917,1
587.303297843302,1116.55819999998,f1918,1
587.307429857688,1164.20039999998,f1919,1
587.854420519014,75.87420000002,f1920,0
587.883397800854,78.35519999998,f1921,0
587.89112321748,76.57959999999,f1922,0
588.306661618394,1115.415,f1923,1
588.391312791436,78.24769999998,f1924,0
588.733720794079,1476.55705000001,f1925,0
588.825274202041,89.3889,f1926,0
588.860951166474,76.61779999998,f1927,0
588.874388356427,76.49955,f1928,0
588.881504094559,76.59109999998,f1929,0
588.897733431511,76.59019999998,f1930,1
588.902505131979,71.53870000002,f1931,1
588.912128061872,76.569,f1932,0
588.912658499023,77.43429999998,f1933,0
588.917811038105,76.569,f1934,0
588.921873101197,77.4578,f1935,0
588.930271301545,78.24645,f1936,0
588.972753681071,1727.61610000001,f1937,0
589.399742960098,76.59209999999,f1938,0
589.88555576803,76.59199999998,f1939,0
589.901310575346,76.59199999998,f1940,1
590.900393882059,65.11490000002,f1941,1
590.902179925693,76.59109999998,f1942,1
591.177652766015,99.88139999998,f1943,1
591.87053938094,78.31039999998,f1944,0
591.904716202637,76.59199999998,f1945,0
592.372551004398,74.1532,f1946,0
592.783352472576,1610.65090000002,f1947,0
592.82734536879,78.04470000001,f1948,0
592.854496638511,70.52800000001,f1949,0
592.8686831881,78.30954999999,f1950,0
592.964116668247,1784.5321,f1951,1
592.964064278226,1872.4042,f1952,1
593.876740774927,74.78089999998,f1953,0
594.781330708966,1612.02070000002,f1954,0
594.843081289612,81.6794,f1955,0
594.86984682463,80.2239,f1956,0
594.887199010291,67.29900000001,f1957,0
594.894406656979,66.70049999998,f1958,0
594.946667131557,1751.25480000002,f1959,0
594.963510136122,1754.28510000002,f1960,0
595.056431348423,1704.12579999998,f1961,0
595.250902034264,1078.0974,f1962,1
595.846528615437,81.81109999998,f1963,0
595.877152757052,77.4578,f1964,0
595.887785648565,66.10719999998,f1965,0
595.894456786891,65.11490000002,f1966,0
595.966981526961,1754.28510000002,f1967,1
596.254209597481,1101.6887,f1968,0
596.393557601968,65.11490000002,f1969,0
596.774420328885,92.79240000002,f1970,1
596.84052696212,81.6794,f1971,0
596.882782820736,66.45040000002,f1972,0
596.884991051178,78.24769999998,f1973,0
596.892827160019,65.11490000002,f1974,0
597.386680077381,77.44355,f1975,0
597.889193016564,74.7816,f1976,0
598.854704135123,78.41219999998,f1977,1
599.245869559887,1158.5629,f1978,1
599.245739152545,1220.72755,f1979,0
600.840555663091,85.73849999998,f1980,0
600.854730670091,74.1532,f1981,0
600.926910745631,162.24409999998,f1982,1
600.970310328244,1839.73280000002,f1983,0
602.856305225251,78.3466,f1984,0
602.882771163611,67.87875,f1985,1
603.298189208739,1673.79040000002,f1986,1
603.323218711293,633.14399999998,f1987,1
603.883561496323,73.24540000002,f1988,1
604.795104110597,91.82850000002,f1989,0
604.854994930569,78.24520000002,f1990,0
604.871923825184,78.24769999998,f1991,1
604.883804333761,75.87420000002,f1992,0
604.888054729659,79.94810000002,f1993,0
604.889169178497,78.31039999998,f1994,0
605.149681233779,538.30815,f1995,0
605.166334733147,537.5101,f1996,1
605.221721796561,577.8661,f1997,1
605.351634021706,1195.47099999998,f1998,0
605.373612920947,78.24520000002,f1999,0
605.875672617854,78.25079999998,f2000,0
605.881276641532,66.29000000002,f2001,0
606.169964781332,537.50159999999,f2002,1
606.869826712072,78.25079999998,f2003,0
606.963515461915,1793.44520000002,f2004,1
607.162237509252,537.50159999999,f2005,0
607.297007830527,960.90239999999,f2006,1
608.165680190662,537.50830000001,f2007,0
608.825063818868,67.94740000002,f2008,0
608.846907445019,80.07999999998,f2009,0
610.817046217578,82.60429999999,f2010,0
610.893755807773,64.15444999999,f2011,0
611.144482684541,126.35385000002,f2012,1
611.245715013223,1063.77719999998,f2013,1
611.894510477411,73.1217,f2014,0
612.147935897059,110.6905,f2015,1
612.395650997766,73.88794999998,f2016,0
612.836498290469,73.0104,f2017,0
612.860491503696,66.45040000002,f2018,0
612.896408950821,71.57790000002,f2019,1
612.954312409575,1671.68395000001,f2020,0
612.970493296534,1726.48420000002,f2021,0
613.560218055351,1737.9742,f2022,0
613.897483212901,71.57790000002,f2023,0
614.784912493225,91.69859999998,f2024,1
614.840083230415,66.43654999999,f2025,0
614.900148221086,71.53870000002,f2026,0
615.250436133437,576.35779999998,f2027,1
615.839087489247,71.53870000002,f2028,0
615.901003805332,68.32680000002,f2029,0
616.818715606369,91.73750000002,f2030,0
616.973071931017,540.74619999998,f2031,0
617.232878696485,1146.82210000002,f2032,0
617.877415124062,76.58694999999,f2033,0
618.379008515763,77.43015,f2034,0
618.860780223679,69.18015000002,f2035,0
618.87505935527,78.25160000002,f2036,0
618.969990236194,539.18249999999,f2037,0
619.861858167748,65.11490000002,f2038,0
619.88319635682,74.77800000002,f2039,0
620.384863165126,80.1196,f2040,0
620.84560447935,78.35089999999,f2041,0
620.856664812561,66.45040000002,f2042,0
620.875816246854,76.58784999999,f2043,0
620.962816154026,1749.05759999998,f2044,0
621.161238082808,538.4042,f2045,0
621.848901349228,74.1532,f2046,0
621.884105679298,76.61779999998,f2047,0
622.385913346901,78.3466,f2048,0
622.76694062115,91.61055,f2049,0
622.843782051141,85.73849999998,f2050,0
622.891749151742,76.59199999998,f2051,1
623.344592037946,1178.98540000002,f2052,1
623.3934803245,76.59199999998,f2053,0
623.766343619777,91.73750000002,f2054,0
623.894089489365,76.59019999998,f2055,0
624.002788644485,160.81860000002,f2056,1
624.348117385342,1187.02390000002,f2057,1
624.39595079136,76.55380000002,f2058,0
624.763732802299,91.65605,f2059,0
624.862240076463,71.5059,f2060,0
624.95398617345,1864.79420000002,f2061,0
625.864367490581,78.30700000002,f2062,0
626.36604997351,81.14589999998,f2063,0
626.798657383098,82.58475000001,f2064,0
626.862532766706,78.35284999999,f2065,0
626.89485197641,74.59949999998,f2066,0
626.96969442045,1676.87629999998,f2067,1
627.001681175901,538.30814999999,f2068,0
627.908867179718,77.44675,f2069,0
627.909176566773,76.61779999998,f2070,0
627.972991739798,1676.62790000002,f2071,0
628.746269364082,91.73750000002,f2072,1
628.795746552944,81.91190000002,f2073,0
628.862372553552,65.11490000002,f2074,0
628.874232415161,71.42329999998,f2075,0
629.745870454508,93.38469999998,f2076,1
629.86225234058,73.24540000002,f2077,0
629.870974631313,78.24769999998,f2078,0
629.887942772977,76.55380000002,f2079,0
630.373234454175,74.1532,f2080,0
630.743258743459,91.48359999998,f2081,1
630.817404616956,68.12445,f2082,0
630.878677317173,78.24520000002,f2083,1
630.909034378531,74.1532,f2084,0
630.960807080213,1921.06145000002,f2085,1
631.380350024269,78.24769999998,f2086,0
631.818439080889,66.45040000002,f2087,0
631.90350921148,78.25160000002,f2088,0
632.875158478238,73.04289999998,f2089,0
633.126412937558,112.88230000002,f2090,1
633.851066375771,78.34069999998,f2091,0
633.876250575611,73.13909999998,f2092,0
634.890877555834,73.00509999998,f2093,1
635.233195421287,1112.34859999999,f2094,0
635.23316118862,1190.16770000002,f2095,0
635.892446791538,73.06349999998,f2096,0
636.827572210618,83.54940000001,f2097,0
636.888092543537,73.15009999998,f2098,0
637.230136760796,1190.16770000002,f2099,0
637.857738838504,78.30700000002,f2100,0
638.730938288502,1616.62259999998,f2101,0
638.824900810069,83.5643,f2102,0
638.865843916069,78.25079999998,f2103,0
638.891536449169,70.00829999998,f2104,0
639.366834306745,77.52780000001,f2105,0
639.864663467197,81.86850000001,f2106,0
640.049089376891,539.16829999999,f2107,1
640.230341385557,1189.14089999998,f2108,0
640.777365266351,89.44730000002,f2109,0
640.839212088612,83.5716,f2110,0
640.873600095106,73.06349999998,f2111,0
641.052606063829,539.1823,f2112,0
641.124544570611,538.29065,f2113,0
642.824626146137,82.02860000002,f2114,0
642.960990724929,1846.69864999999,f2115,1
644.39570103081,65.11490000002,f2116,0
644.840749622221,81.82950000001,f2117,0
644.895666576641,71.53870000002,f2118,0
644.960025527135,1841.65360000002,f2119,0
645.261900913878,1118.5958,f2120,0
645.326435800285,1166.47070000002,f2121,0
645.888583429047,74.73619999998,f2122,0
645.963597742761,1841.65360000002,f2123,1
646.265720429916,1189.14089999998,f2124,0
646.329894913462,1179.65875,f2125,1
646.389625823101,73.13909999998,f2126,0
646.795513297966,66.45040000002,f2127,0
646.856926432215,76.55329999998,f2128,1
646.885816375014,66.4309,f2129,0
646.892262284441,65.11490000002,f2130,0
647.198072290314,766.22660000002,f2131,1
647.258865725815,1187.00210000002,f2132,0
647.349474040622,649.665,f2133,1
647.861177719134,78.2935,f2134,0
648.87441734258,84.41184999999,f2135,1
649.876729777135,81.97669999998,f2136,0
649.877899837287,81.88570000002,f2137,0
650.259074163032,1189.14089999998,f2138,0
650.838837680983,78.30445,f2139,0
650.868260407359,73.17639999998,f2140,0
650.869115448045,72.9032,f2141,0
651.375817213399,1271.3034,f2142,1
651.375995833051,1493.8396,f2143,0
651.87149368354,76.59019999998,f2144,0
652.373252814954,78.30700000002,f2145,0
652.385373263117,65.11490000002,f2146,0
652.801635254048,83.3975,f2147,0
652.85410335523,76.55329999998,f2148,0
652.854672440239,78.25160000002,f2149,0
652.869623915438,72.41800000002,f2150,0
652.870260295026,76.61779999998,f2151,0
653.371482049571,75.3344,f2152,0
653.876856310307,73.8519,f2153,0
653.877208769307,74.7804,f2154,0
654.798689710482,81.78045,f2155,0
654.87000185947,76.61779999998,f2156,0
654.890521970477,73.10409999999,f2157,0
654.893046444845,68.4109,f2158,0
655.29074739526,1119.27369999998,f2159,1
655.842450307258,81.81109999998,f2160,0
655.878917708322,76.61694999998,f2161,0
656.845805119842,76.5922,f2162,0
656.856051615868,76.61779999998,f2163,0
656.864490167194,76.56140000001,f2164,0
656.885310370335,76.569,f2165,1
656.905292698434,77.49619999999,f2166,0
656.911560837967,75.6672,f2167,0
656.960436912387,1872.81984999999,f2168,1
656.960248550947,1745.5278,f2169,0
657.387383182111,76.59019999998,f2170,0
657.888773716521,76.59199999998,f2171,1
658.389349741072,76.5922,f2172,0
658.849588579567,78.25079999998,f2173,0
658.874616030015,70.00829999998,f2174,0
658.889895874345,76.56140000001,f2175,1
659.858075454164,76.5837,f2176,0
660.359723314156,78.30700000002,f2177,0
