mz,RT,feature,Omni14,Omni8,Omni12,Omni3,Omni2,Omni10,Omni13,Omni7,Omni4,Omni11,Omni9,Omni1,Omni15,Omni6,Omni5
450.836380861257,83.4308,f1214,2111.7024199306,11160.7252445135,12145.0905566935,7579.60718654329,14662.5892556946,7529.58696075777,5142.73660782957,14275.5073280206,21264.6723231665,16618.7848450996,16894.9522425164,10038.0388824657,18019.1055353619,15106.5993496464,22569.7719639041
450.873539279557,64.7654,f1215,14653.3646297586,34305.9543082046,16729.316052556,16747.4321535622,26011.5817350732,90986.6761931498,0,10480.4298530332,16027.1993598527,11366.6031449754,22294.3396593118,11550.4782769642,9875.33812147076,21308.1855094545,23808.5692106358
450.907429714226,77.4315,f1216,595389.821692,610815.173400968,565417.094717951,642857.330645212,565083.831263813,469693.174736984,581218.918307173,522590.757678612,566600.255071592,532399.450273252,471181.354882782,632884.639298837,491294.597454674,537350.249918247,628688.182784481
450.908177296891,1322.76385000002,f1217,21862.0073098658,9564.8359166503,0,22529.618661147,0,28362.7800425059,2985.37251504958,28249.4099401203,15147.7238419957,18865.6806152634,0,23980.6501306315,30887.9350280595,17951.8625266115,40943.2625445022
450.911549089739,66.4001,f1218,25891.4349046008,41561.9099025903,30315.8020533621,32027.3249437469,53945.2936093996,183397.074085106,6155.07667902857,77749.430812122,21651.9417637385,33181.3612242099,21971.5756302616,80437.7939023244,34951.3050510379,54298.8533447351,30763.6446047116
450.927863208632,72.90730000001,f1219,73499.271645238,574205.437673702,554140.782513265,638729.532057935,560627.104868294,522785.428587694,370242.716430109,69144.5554634746,561587.156416442,527743.108563883,463633.866201743,618956.747239283,485483.978524578,526284.058011831,616555.971992571
450.964032971374,537.49309999998,f1220,20786.7997422159,14828.9574538078,20176.0088154972,14404.2929221094,14919.8839577392,15566.1819634661,13907.4778419435,8949.78731084615,15479.9953521425,13046.9187184498,17897.0553003955,14079.1484468803,14789.9693855971,14062.353213504,11407.4391867399
451.130507221856,1502.42479999998,f1221,73700.2885794767,117410.744985797,162655.828125032,0,326457.19704799,39838.8603244105,308214.987188436,0,88781.8053359867,131706.029051584,0,192664.199473575,20918.1895901802,0,549938.657312263
451.130395179581,1400.743,f1222,174818.504206378,249834.706571032,304834.407261525,0,515310.055935266,92667.2687971704,445668.411927878,0,200881.392043056,244852.737743012,0,355839.676553169,47569.0317457585,0,846229.738783542
451.130393313382,1269.40870000002,f1223,460939.556678406,583338.643823667,450076.671807248,0,1065066.47121382,196033.481593927,908633.461136835,0,497637.062072192,581812.823249037,0,709016.94943869,135402.589891125,0,1187131.36225864
452.728486855115,1109.27080000002,f1224,76697.8979524862,112681.255195356,19474.3734257519,32698.8449521543,79251.1546287627,117370.058816028,43029.5925666733,13855.7446054409,102100.742693966,0,132384.16429332,0,0,0,0
452.728492908522,1181.68219999999,f1225,0,0,0,0,0,0,0,0,0,0,0,0,31466.5420003671,0,317992.484191252
452.799117376584,1606.196,f1226,4119.46444236115,28300.8786691224,6006.42558154464,21624.6946630075,28873.2524616311,35028.5170057248,38418.3199931401,19418.5557677299,40994.9656593698,25335.093274503,5238.11267900467,36476.1942601099,53459.3982598799,7464.76665009558,54952.4224238743
452.849381471938,85.3167,f1227,15115.7180096336,4067.43439842761,10230.8292534049,18663.7562273077,11645.9817918697,2298.14147402843,6730.11678400543,10278.6067304374,2163.07053583078,11256.7657548403,10131.7531898916,11410.3694870938,6750.26925350353,6853.99194464367,10773.8265164733
452.901300947695,76.59199999998,f1228,9667466.44217253,12970719.09837,7639465.50419936,9020532.41549376,8695142.5253471,4333779.48789587,2202212.0640087,6880492.68547821,8090658.50563169,7403465.14409771,6983201.9312521,9051771.44650536,6650815.3271925,14164.725169729,8000767.15613819
452.913169270118,76.5922,f1229,224956.168844458,345226.794844538,188552.709691464,228614.058376741,226817.986361719,5800059.79596134,198070.115217934,151741.070424447,184234.287577368,7679268.40590005,164099.306648014,206583.316839551,153126.832838258,168952.351921696,221017.467546321
452.922970153474,76.59199999998,f1230,10953335.2922974,15270056.9890926,9310653.18278746,10143090.6395116,10272401.7434012,6682224.25581435,10197598.3879644,7227440.32308431,8550664.48566823,7933444.52892133,7582492.98452681,10300585.958596,7446429.04894545,8461196.95030978,9847054.38046464
452.931276114448,76.55329999998,f1231,9667466.44217253,68214.1380817715,8568720.32203424,43887.8922187349,9513997.49888637,27366.5212746598,45757.5797773629,6308688.91676331,42649.2452378724,7403465.14409771,7276066.69103527,9827219.12442954,34252.3482069946,7576281.85216522,36906.5189958008
452.942167340038,76.5922,f1232,8605291.47194624,11816970.0753107,12007.72751625,7720161.67061329,8342155.7964,4259775.24235153,2202212.0640087,6158698.85911644,7679715.07019634,6616561.52867198,6745682.14612734,8556897.45331168,6403740.77466559,7170736.05973291,8000767.15613819
453.127390877129,1278.1294,f1233,38586.7607506245,69246.9846392545,73042.0210123387,0,128385.858548352,0,109585.160342717,0,55953.3341643512,67153.502387099,0,80251.5781103797,0,0,237162.973039971
453.19774961195,633.12435000002,f1234,0,127214.373628418,0,0,39785.7151469237,34885.9839032207,68218.9495195314,0,66686.0935406697,0,17067.9538371352,0,2408.05193621186,0,2542.52089237741
453.271061796072,1566.53060000002,f1235,27815022.6814731,1054702.9904618,28469290.7801161,18661629.8541038,14084187.6678911,19151151.0307004,17569751.5393186,23021457.0272482,37331571.2808214,19611631.8069972,37706241.1740772,34109330.4799234,33302602.5373228,35751082.5033252,34160613.8832895
453.270989857378,1370.8845,f1236,7635039.63937643,7143770.98743538,590389.934710232,7634388.87202558,409751.362300185,7028800.69802351,5509986.18712831,7183380.83012811,5341774.35086675,1164835.9728747,5885499.15191331,4612838.78806831,3570114.65600494,5354759.7624848,4348210.65897856
453.270965671923,1249.77269999998,f1237,3624785.73998916,3517963.07860125,3492058.48776801,3581254.0237195,3327957.64556536,3300211.50551508,2564251.45408848,3415371.87138872,2614392.8698764,766931.615694675,2804983.88851058,2137258.83749284,1631111.74038589,2656561.36645088,1985170.5038396
453.271040001891,1449.21580000002,f1238,9051176.80521262,8500022.3345484,8768817.10662842,8796542.8275433,8342963.43296325,8282598.32835365,7678490.58490851,8412285.21355201,6132195.41985835,6299570.63778804,6774106.24248931,5603865.03082613,4481657.548516,5798042.26851534,5929754.92738552
453.270957249786,1126.16319999998,f1239,1309494.57736224,1280313.30632849,89492.478545048,1196415.45280404,1169755.88235485,1103621.23360786,843285.723758153,1107868.52305401,935127.44745565,814547.443108211,932967.568513011,713252.67936148,475080.71588325,912961.868297799,486430.663631837
453.270970380853,1053.82210000002,f1240,440073.895290143,460872.496275147,423724.754005392,379903.849455095,106452.688476067,375435.847457578,282195.652810283,359697.947330907,323806.285190419,290301.01214022,320343.521447635,224903.981274221,131164.018948123,319868.482677175,147109.744689936
453.926450871278,76.59199999998,f1241,780461.227304182,1100959.59773227,682704.051448909,763840.103051461,724929.948939222,488970.59388271,755080.294761528,503020.669666163,633851.470273227,583151.077394066,551893.448914982,774656.274882831,528978.232568686,621439.409830681,736507.658277246
454.201083261563,631.83080000002,f1242,0,19533.5850220079,0,0,2605.6500220642,0,6439.96094341278,0,6546.84885357618,0,0,0,0,0,0
454.274614598625,1593.55400000002,f1243,4162448.95352802,3736840.71745129,3737266.78718217,3606041.05524385,3681508.77994203,3947502.81563466,1115530.26333269,4988692.16486569,3289744.48727025,3215262.46615509,3494641.95514119,3202470.55005296,2797693.74973137,3502531.65112908,2776069.0222832
454.716660562232,1177.6204,f1244,0,0,0,0,0,0,0,0,0,0,0,0,24651.5944396456,0,13536.6601226002
454.726452767022,1108.65595,f1245,233031.903368632,335926.781785889,68775.5167520497,104923.041944976,242215.495521223,356709.012156199,129132.607115585,49861.9876061779,316875.612273794,0,431845.338687024,0,0,0,0
454.726441200888,1181.68219999999,f1246,0,0,0,0,0,0,0,0,0,0,0,0,99767.4191482783,0,968027.689775694
454.795873437762,1364.25630000002,f1247,0,0,0,0,0,0,16880.5196816158,0,19311.0464598341,9753.44927452505,0,18914.4711942773,0,0,25188.3059670372
454.900631699172,66.53650000002,f1248,46531.6930049658,304281.401755365,44752.2980144313,71547.1228901865,54291.9951866285,59318.6177948579,30092.6896463446,42032.2271902068,53596.7705181465,31037.1798869409,65135.060461876,55795.0740923546,33051.569865237,59587.9401259311,15183.1198029173
454.927204167649,76.57959999999,f1249,304300.120094484,685111.260066372,287378.84767935,304642.513173127,301364.685918588,173838.746818887,318489.20348014,210464.751160358,267009.929712671,244749.897031409,246642.046484206,310294.178374789,202821.415405894,295872.431725983,301412.467711822
